business_id,years
_R1jBQQieKpNGMBqmrLRyA,1314
_R1jBQQieKpNGMBqmrLRyA,1415
_R1jBQQieKpNGMBqmrLRyA,1516
_R1jBQQieKpNGMBqmrLRyA,1617
_R7cfWpcO11KFn5-JTgZSQ,1011
_R7cfWpcO11KFn5-JTgZSQ,1112
_R7cfWpcO11KFn5-JTgZSQ,1213
_R7cfWpcO11KFn5-JTgZSQ,1314
_R7cfWpcO11KFn5-JTgZSQ,1415
_R7cfWpcO11KFn5-JTgZSQ,1516
_R7cfWpcO11KFn5-JTgZSQ,1617
_rNeWW0BR2ON_TPbzjR6hA,1516
_RoLyFaOoLteuwBUM4JIbQ,1112
_RoLyFaOoLteuwBUM4JIbQ,1213
_RoLyFaOoLteuwBUM4JIbQ,1314
_RQH3zP7qw6JvBEevkE7GQ,1415
_RQH3zP7qw6JvBEevkE7GQ,1516
_SMKHYIPOaV5tW1Yz3UBaQ,1011
_SMKHYIPOaV5tW1Yz3UBaQ,1112
_SMKHYIPOaV5tW1Yz3UBaQ,1213
_SMKHYIPOaV5tW1Yz3UBaQ,1314
_SMKHYIPOaV5tW1Yz3UBaQ,1415
_SMKHYIPOaV5tW1Yz3UBaQ,1516
_SmsYPJ9Zr-KQkbDyahAsg,1112
_SmsYPJ9Zr-KQkbDyahAsg,1516
_Sx9XCDistFkOTq4ZHm09A,1516
_Sx9XCDistFkOTq4ZHm09A,1617
_tdilnh6sHxD0-jWwKyU4Q,1415
_tdilnh6sHxD0-jWwKyU4Q,1516
_tiKfLS7EVk0hIRzVC6Lrw,1516
_Tn9xzE06-7kDH2CzRg9YA,1516
_Tn9xzE06-7kDH2CzRg9YA,1617
_toz5ca6UeEMm-ScLakofg,1011
_toz5ca6UeEMm-ScLakofg,1112
_toz5ca6UeEMm-ScLakofg,1213
_toz5ca6UeEMm-ScLakofg,1314
_toz5ca6UeEMm-ScLakofg,1415
_toz5ca6UeEMm-ScLakofg,1516
_TpCxbJjrgmL05hyD8Vxpw,1112
_TpCxbJjrgmL05hyD8Vxpw,1213
_TpCxbJjrgmL05hyD8Vxpw,1314
_TpCxbJjrgmL05hyD8Vxpw,1415
_TpCxbJjrgmL05hyD8Vxpw,1516
_tpvRiE69BSU5IAcqcr5sw,1213
_tpvRiE69BSU5IAcqcr5sw,1314
_tpvRiE69BSU5IAcqcr5sw,1415
_tpvRiE69BSU5IAcqcr5sw,1516
_ucDskZqK5w1QHkoA_nlRw,1516
_ucDskZqK5w1QHkoA_nlRw,1617
_Ui4et6HMs-CK3Xw1m-snQ,1415
_UkSUO54LbdIfcQPJztPBg,1617
_uVQugHRs-2K447PsX3WFQ,0910
_uVQugHRs-2K447PsX3WFQ,1314
_uVQugHRs-2K447PsX3WFQ,1415
_uVQugHRs-2K447PsX3WFQ,1516
_V4QETDW9wHaKRR0H-Doqg,1415
_V4QETDW9wHaKRR0H-Doqg,1516
_V6vuFe2p6AciJbR17P8pw,1516
_VHU9KZUHRLp2Hc2JOKlYg,0809
_VHU9KZUHRLp2Hc2JOKlYg,0910
_VHU9KZUHRLp2Hc2JOKlYg,1011
_VHU9KZUHRLp2Hc2JOKlYg,1112
_VHU9KZUHRLp2Hc2JOKlYg,1213
_VHU9KZUHRLp2Hc2JOKlYg,1314
_VHU9KZUHRLp2Hc2JOKlYg,1415
_VHU9KZUHRLp2Hc2JOKlYg,1516
_VHU9KZUHRLp2Hc2JOKlYg,1617
_VYUU5HPLYasd-xdKLimNA,1213
_VYUU5HPLYasd-xdKLimNA,1314
_WsGlZnbXBdPcs0qM2Qm7w,1112
_WsGlZnbXBdPcs0qM2Qm7w,1213
_WsGlZnbXBdPcs0qM2Qm7w,1314
_WsGlZnbXBdPcs0qM2Qm7w,1415
_WsGlZnbXBdPcs0qM2Qm7w,1516
_XAoV-292ygR5Wb4qssyDQ,1415
_XAoV-292ygR5Wb4qssyDQ,1516
_XGWtx8NAZHy7TjTLq4fgQ,1112
_xl0mSHjZhRlLXdpGr0cAQ,1516
_XlO-uEB3ZMA19Q8Ljbipw,1516
_XlO-uEB3ZMA19Q8Ljbipw,1617
_xmdTcSv1a2V_4PqTzc7NA,1213
_xmdTcSv1a2V_4PqTzc7NA,1516
_XqFJK296_DNlUwNH-YM1g,1617
_XrCFMxvOsMvRD4fJ5qcWA,1314
_XrCFMxvOsMvRD4fJ5qcWA,1415
_XrCFMxvOsMvRD4fJ5qcWA,1516
_XrCFMxvOsMvRD4fJ5qcWA,1617
_YbzxBhz0L7tV-f8KGiNDA,1516
_zFva1D3lgJPvT-8vGQQJQ,1112
_zFva1D3lgJPvT-8vGQQJQ,1213
_zFva1D3lgJPvT-8vGQQJQ,1314
_zFva1D3lgJPvT-8vGQQJQ,1415
_zFva1D3lgJPvT-8vGQQJQ,1516
0-kqF27U3eBsSDtlm986Ww,1213
0-kqF27U3eBsSDtlm986Ww,1314
0-kqF27U3eBsSDtlm986Ww,1415
0-kqF27U3eBsSDtlm986Ww,1516
0-nKBUyFdYAbq0PnByIabA,1516
0-nKBUyFdYAbq0PnByIabA,1617
002ISUJGzG_5ejVrIqsPFA,1617
00pYR20Rbt8c1r86UNlBJg,1011
00pYR20Rbt8c1r86UNlBJg,1112
00pYR20Rbt8c1r86UNlBJg,1213
00pYR20Rbt8c1r86UNlBJg,1314
00pYR20Rbt8c1r86UNlBJg,1415
00pYR20Rbt8c1r86UNlBJg,1516
01I5pFCvJrrGuY3A-KoNIA,1112
01I5pFCvJrrGuY3A-KoNIA,1213
01I5pFCvJrrGuY3A-KoNIA,1314
01I5pFCvJrrGuY3A-KoNIA,1415
01I5pFCvJrrGuY3A-KoNIA,1516
03Cm8PLSbq_DCXNyhmw6Yg,1314
03Cm8PLSbq_DCXNyhmw6Yg,1415
03Cm8PLSbq_DCXNyhmw6Yg,1516
045F-O_4kmb6peoAVfrIXg,0910
045F-O_4kmb6peoAVfrIXg,1011
045F-O_4kmb6peoAVfrIXg,1314
045F-O_4kmb6peoAVfrIXg,1415
045F-O_4kmb6peoAVfrIXg,1516
04kZ5CSh6oKhI5huU5bLdg,1011
04kZ5CSh6oKhI5huU5bLdg,1112
04kZ5CSh6oKhI5huU5bLdg,1213
04kZ5CSh6oKhI5huU5bLdg,1314
04kZ5CSh6oKhI5huU5bLdg,1415
04kZ5CSh6oKhI5huU5bLdg,1516
04kZ5CSh6oKhI5huU5bLdg,1617
04Yl9BabMDBoc-9kEWt8NQ,1314
04Yl9BabMDBoc-9kEWt8NQ,1415
057rJG08qxcYUJwN64_a3w,1415
08t3_HjbpLyPeuft6eoa5A,0910
08t3_HjbpLyPeuft6eoa5A,1011
08t3_HjbpLyPeuft6eoa5A,1112
08t3_HjbpLyPeuft6eoa5A,1213
08t3_HjbpLyPeuft6eoa5A,1314
08t3_HjbpLyPeuft6eoa5A,1415
08t3_HjbpLyPeuft6eoa5A,1516
08t3_HjbpLyPeuft6eoa5A,1617
098G16F8OQHVzsFoe6sRHw,1314
09E4gjiUN_nSqaTprCLD9A,0809
09E4gjiUN_nSqaTprCLD9A,0910
09E4gjiUN_nSqaTprCLD9A,1011
09E4gjiUN_nSqaTprCLD9A,1112
0aC1_rN0scdHkAy_dDSMWA,1415
0aLecdrpq178SOb2FdL8Ig,1617
0AoLth4u_V4mOx8Az_AIYQ,1112
0AoLth4u_V4mOx8Az_AIYQ,1213
0AoLth4u_V4mOx8Az_AIYQ,1314
0AoLth4u_V4mOx8Az_AIYQ,1415
0AoLth4u_V4mOx8Az_AIYQ,1516
0apMOBL1jGoHqOXDivMszg,1516
0az8WVdjamQnq5OdIlAtwA,1415
0az8WVdjamQnq5OdIlAtwA,1516
0bjFYstj8USMzEV4ZQldjA,1617
0cILAS0WDttKm8kf-o_CKQ,1314
0cILAS0WDttKm8kf-o_CKQ,1415
0cjjoeuuWcgrFFe0qd-eOw,1213
0cjjoeuuWcgrFFe0qd-eOw,1314
0cjjoeuuWcgrFFe0qd-eOw,1415
0cjjoeuuWcgrFFe0qd-eOw,1516
0CnYEBMsjp9vBop2iiSDKw,1617
0Db7vd1NK4wRKKaVyyvuJw,1314
0Db7vd1NK4wRKKaVyyvuJw,1415
0DnaXWgViDVmll2w1g3Kig,1415
0DnaXWgViDVmll2w1g3Kig,1516
0DnaXWgViDVmll2w1g3Kig,1617
0dRqzEG9-2QNnvJtdpdDZw,0910
0dRqzEG9-2QNnvJtdpdDZw,1011
0dRqzEG9-2QNnvJtdpdDZw,1112
0dRqzEG9-2QNnvJtdpdDZw,1213
0dRqzEG9-2QNnvJtdpdDZw,1314
0dRqzEG9-2QNnvJtdpdDZw,1415
0dRqzEG9-2QNnvJtdpdDZw,1516
0dRqzEG9-2QNnvJtdpdDZw,1617
0dZgKUc-8Hc8LQSJ80C8Cg,1314
0dZgKUc-8Hc8LQSJ80C8Cg,1415
0dZgKUc-8Hc8LQSJ80C8Cg,1516
0EcCWB9_VxTOoAh_1Wr_RQ,1314
0EcCWB9_VxTOoAh_1Wr_RQ,1415
0EcCWB9_VxTOoAh_1Wr_RQ,1516
0EyRe-VkW8gYxxZ7NCQXeQ,1516
0fkjHTNaMCT4FjZqaa4euA,1112
0fkjHTNaMCT4FjZqaa4euA,1415
0fkjHTNaMCT4FjZqaa4euA,1516
0FPlueS5F6l5xIf8Zw8iEQ,1415
0FSH-6mRF7DKjeI98snxrA,1516
0fVJlZOKxwZHYFQpfY0WUA,1516
0Ge4hEQ8HYnrkfm8UHj2BQ,1011
0Ge4hEQ8HYnrkfm8UHj2BQ,1112
0Ge4hEQ8HYnrkfm8UHj2BQ,1213
0Ge4hEQ8HYnrkfm8UHj2BQ,1314
0Ge4hEQ8HYnrkfm8UHj2BQ,1415
0Ge4hEQ8HYnrkfm8UHj2BQ,1516
0Ge4hEQ8HYnrkfm8UHj2BQ,1617
0gPxFEPPyPGcCvCs2lW4UQ,1314
0gPxFEPPyPGcCvCs2lW4UQ,1415
0gPxFEPPyPGcCvCs2lW4UQ,1516
0gx_juo0ehtt5Iaz0N_Q3g,1314
0GYM_KIMzwH_CeL6S279Pw,1415
0H4GM-fHAyCBsz-47kk0HA,1617
0h4RFNScYBmtNhXAdz_UBA,1011
0h4RFNScYBmtNhXAdz_UBA,1112
0h4RFNScYBmtNhXAdz_UBA,1213
0h4RFNScYBmtNhXAdz_UBA,1314
0h4RFNScYBmtNhXAdz_UBA,1415
0h4RFNScYBmtNhXAdz_UBA,1516
0h4RFNScYBmtNhXAdz_UBA,1617
0HaSwss_agyMiGTT9kIX6g,1516
0hlQbEOdqNBagHP6xFgRRQ,1516
0IfrcGbFzQvn9w8bl9GKDg,1314
0IfrcGbFzQvn9w8bl9GKDg,1415
0IfrcGbFzQvn9w8bl9GKDg,1516
0iHljQANZFBhrSQZsxDPsg,1314
0IhSOm9Vm1JkvRO6XyElGg,1213
0IhSOm9Vm1JkvRO6XyElGg,1314
0It4d0eFPJ5UnQqe6g2Z3w,1213
0It4d0eFPJ5UnQqe6g2Z3w,1314
0It4d0eFPJ5UnQqe6g2Z3w,1415
0It4d0eFPJ5UnQqe6g2Z3w,1516
0It4d0eFPJ5UnQqe6g2Z3w,1617
0JhXyK39PUK_a_Ny5qdmsQ,1213
0LET9Sv07b3nMYzvBvCyuA,1415
0LET9Sv07b3nMYzvBvCyuA,1516
0lpT5sj09vUfDp5zUBwjIw,1516
0lpT5sj09vUfDp5zUBwjIw,1617
0lQ7G9zcb7Ad8HcTE7TzFw,1516
0MR1J0U8uOXtvZlHV-johQ,1314
0MR1J0U8uOXtvZlHV-johQ,1415
0MR1J0U8uOXtvZlHV-johQ,1516
0MR1J0U8uOXtvZlHV-johQ,1617
0NoHJtug9xefI2OnsANaMA,1112
0NoHJtug9xefI2OnsANaMA,1213
0NoHJtug9xefI2OnsANaMA,1314
0NoHJtug9xefI2OnsANaMA,1415
0NoHJtug9xefI2OnsANaMA,1516
0NoHJtug9xefI2OnsANaMA,1617
0NRpgFl9N1cbli_8P-d2YA,1516
0O33TKYyMfSHLPTXMMGeNg,1516
0OkfU0vDBprsIEd5hWuhAQ,1011
0OkfU0vDBprsIEd5hWuhAQ,1112
0OkfU0vDBprsIEd5hWuhAQ,1213
0OkfU0vDBprsIEd5hWuhAQ,1314
0OkfU0vDBprsIEd5hWuhAQ,1415
0OkfU0vDBprsIEd5hWuhAQ,1516
0ox5wenkwmGlBSximExSJw,1516
0oYHxYOeeoEfYVKTG-hRuw,1516
0PCBt3JKD6IooicImKNBzA,1213
0PCBt3JKD6IooicImKNBzA,1314
0PCBt3JKD6IooicImKNBzA,1415
0PCBt3JKD6IooicImKNBzA,1516
0PCBt3JKD6IooicImKNBzA,1617
0PJQ-WR-S286xH6m2RWeQw,1112
0PJQ-WR-S286xH6m2RWeQw,1213
0PJQ-WR-S286xH6m2RWeQw,1314
0PJQ-WR-S286xH6m2RWeQw,1415
0PJQ-WR-S286xH6m2RWeQw,1516
0pTEponBNLuodM0gpwUImA,1314
0pTEponBNLuodM0gpwUImA,1415
0pTEponBNLuodM0gpwUImA,1516
0PtNw7RgF4JFcPyP-LqZ_Q,1617
0PVxodALQu-soL5J8bjerQ,0607
0PVxodALQu-soL5J8bjerQ,0708
0PVxodALQu-soL5J8bjerQ,0809
0PVxodALQu-soL5J8bjerQ,0910
0PVxodALQu-soL5J8bjerQ,1011
0PVxodALQu-soL5J8bjerQ,1112
0PVxodALQu-soL5J8bjerQ,1213
0PVxodALQu-soL5J8bjerQ,1314
0PVxodALQu-soL5J8bjerQ,1415
0PVxodALQu-soL5J8bjerQ,1516
0PVxodALQu-soL5J8bjerQ,1617
0Q0v-eDzWtaySg7cbVi0yg,1112
0Q0v-eDzWtaySg7cbVi0yg,1415
0Q0v-eDzWtaySg7cbVi0yg,1516
0RhEds8SRYme4TbWZLuUxQ,1213
0RhEds8SRYme4TbWZLuUxQ,1314
0RhEds8SRYme4TbWZLuUxQ,1415
0RhEds8SRYme4TbWZLuUxQ,1516
0RhEds8SRYme4TbWZLuUxQ,1617
0SySGK7xWEHSo4ZLvD1C0A,1415
0SySGK7xWEHSo4ZLvD1C0A,1516
0t2yPpsbObqxB8PRyLRUhg,1213
0TE3fZY8IzTeCaKIPbCsYg,1415
0tn7GWwao_BhZJeTWkwcQA,1415
0tn7GWwao_BhZJeTWkwcQA,1516
0tsl6aGhI-4nJgeVRfC3HQ,1617
0u4Lmqi2hPCwwxJMbA7-ng,0910
0ugQw-1un0TJqL0pTdjQjw,1314
0ugQw-1un0TJqL0pTdjQjw,1415
0ugQw-1un0TJqL0pTdjQjw,1516
0UH2Swv5cV1xmyE8E8A2Kg,1415
0UH2Swv5cV1xmyE8E8A2Kg,1516
0UK5wLZBO_wmxHN840zSAw,1415
0v7DIprUj2KASqg5PwqhUg,1516
0vAHRd4Xlsdx3fHV8JCRBQ,0910
0vAHRd4Xlsdx3fHV8JCRBQ,1011
0vAHRd4Xlsdx3fHV8JCRBQ,1112
0vAHRd4Xlsdx3fHV8JCRBQ,1213
0vAHRd4Xlsdx3fHV8JCRBQ,1314
0vAHRd4Xlsdx3fHV8JCRBQ,1415
0vAHRd4Xlsdx3fHV8JCRBQ,1516
0vAHRd4Xlsdx3fHV8JCRBQ,1617
0VDcJitRHh5uJnkjymu_6A,1314
0VDcJitRHh5uJnkjymu_6A,1415
0VDcJitRHh5uJnkjymu_6A,1516
0Vpm1o_sSDpO_3L1lwIacw,1213
0Vpm1o_sSDpO_3L1lwIacw,1314
0w5Oh6WCXhEXrhVlVrH4Rg,1415
0w5Oh6WCXhEXrhVlVrH4Rg,1516
0wca-OLqtMV8Ebp-W2du0g,0708
0wca-OLqtMV8Ebp-W2du0g,0809
0wca-OLqtMV8Ebp-W2du0g,0910
0wca-OLqtMV8Ebp-W2du0g,1011
0wca-OLqtMV8Ebp-W2du0g,1112
0wca-OLqtMV8Ebp-W2du0g,1213
0wca-OLqtMV8Ebp-W2du0g,1314
0wca-OLqtMV8Ebp-W2du0g,1415
0wca-OLqtMV8Ebp-W2du0g,1516
0wca-OLqtMV8Ebp-W2du0g,1617
0wJVogOnBxNLBBfFN0K92A,1112
0wJVogOnBxNLBBfFN0K92A,1415
0wJVogOnBxNLBBfFN0K92A,1516
0WNlzy9vkHEvVNOSEcI5rw,1516
0Wy4gw8krao9nGq-sHWFSQ,1213
0Wy4gw8krao9nGq-sHWFSQ,1314
0xOgECiKc9AL1-zaYbwVdQ,1314
0xxW5PmeFV1MWkvDwU7XaQ,0910
0xxW5PmeFV1MWkvDwU7XaQ,1011
0xxW5PmeFV1MWkvDwU7XaQ,1112
0xxW5PmeFV1MWkvDwU7XaQ,1213
0xxW5PmeFV1MWkvDwU7XaQ,1314
0xxW5PmeFV1MWkvDwU7XaQ,1415
0y9Bjze2woK_CZ_S8ijrUQ,1213
0y9Bjze2woK_CZ_S8ijrUQ,1314
0y9Bjze2woK_CZ_S8ijrUQ,1415
0y9Bjze2woK_CZ_S8ijrUQ,1516
0yFe_kQiynisvahzVuq6Mw,1415
1-sDd7CzBGG47ElyIWTq_Q,1415
1-sDd7CzBGG47ElyIWTq_Q,1516
1_Dg-GguWatioW4mvFQKQA,0809
1_Dg-GguWatioW4mvFQKQA,0910
1_Dg-GguWatioW4mvFQKQA,1011
1_Dg-GguWatioW4mvFQKQA,1112
1_Dg-GguWatioW4mvFQKQA,1213
1_Dg-GguWatioW4mvFQKQA,1314
1_Dg-GguWatioW4mvFQKQA,1415
1_Dg-GguWatioW4mvFQKQA,1516
1_Dg-GguWatioW4mvFQKQA,1617
1_ZPW1f_Oo8ks86GuYQIbg,1213
1_ZPW1f_Oo8ks86GuYQIbg,1314
1_ZPW1f_Oo8ks86GuYQIbg,1415
1_ZPW1f_Oo8ks86GuYQIbg,1516
10NSeX03xC2th8-HGFq3sw,0708
10NSeX03xC2th8-HGFq3sw,0809
10NSeX03xC2th8-HGFq3sw,0910
10NSeX03xC2th8-HGFq3sw,1011
10NSeX03xC2th8-HGFq3sw,1112
10NSeX03xC2th8-HGFq3sw,1213
10NSeX03xC2th8-HGFq3sw,1314
10NSeX03xC2th8-HGFq3sw,1415
10NSeX03xC2th8-HGFq3sw,1516
1283nf0eRy0R_T0D25pv6g,1516
1370lq78GpaSd3P-QEnZBg,1314
1370lq78GpaSd3P-QEnZBg,1415
1370lq78GpaSd3P-QEnZBg,1516
13EssEAKW5Wd9p7_HDsUPg,1112
13EssEAKW5Wd9p7_HDsUPg,1516
15RvAvPxUBl3HmnGMJdtTQ,1213
15RvAvPxUBl3HmnGMJdtTQ,1314
15RvAvPxUBl3HmnGMJdtTQ,1415
15RvAvPxUBl3HmnGMJdtTQ,1516
165GRJEJ-Jfrzesw7l5oFA,1314
165GRJEJ-Jfrzesw7l5oFA,1415
16koSe1h5_DmyQpJpaR9VQ,1516
16pKFAjPj7i9upy90awUpQ,1415
17DImn_vPnuwU9hhRFXlUA,1617
17n2G4TKludJ3-Orf3jaRA,1213
17n2G4TKludJ3-Orf3jaRA,1314
17n2G4TKludJ3-Orf3jaRA,1415
1839Avk-JpsRaBtrNRbqyg,0910
1839Avk-JpsRaBtrNRbqyg,1011
1839Avk-JpsRaBtrNRbqyg,1112
1839Avk-JpsRaBtrNRbqyg,1213
1839Avk-JpsRaBtrNRbqyg,1314
1839Avk-JpsRaBtrNRbqyg,1415
1839Avk-JpsRaBtrNRbqyg,1516
1839Avk-JpsRaBtrNRbqyg,1617
19G3_NRQ73JGqrZW2hCscg,1516
1A-W9AWb4sEESvusqf8NIw,1415
1A-W9AWb4sEESvusqf8NIw,1516
1A_qcD28xoNu5fEnh45YRw,1213
1A_qcD28xoNu5fEnh45YRw,1314
1A_qcD28xoNu5fEnh45YRw,1415
1A_qcD28xoNu5fEnh45YRw,1516
1Bc4KYox4Fux-aLV4OfFnA,1314
1Bc4KYox4Fux-aLV4OfFnA,1415
1Bc4KYox4Fux-aLV4OfFnA,1516
1bgkG-C3pkYpaHsWXH3osA,1213
1C6TJeZtRYf99eq2PVmQng,1112
1cEtxHqi2aYNmu949sK6Gg,1112
1cEtxHqi2aYNmu949sK6Gg,1213
1cEtxHqi2aYNmu949sK6Gg,1314
1cEtxHqi2aYNmu949sK6Gg,1415
1cEtxHqi2aYNmu949sK6Gg,1516
1cFr3iqWc590GuSCIQ8R4w,1314
1cFr3iqWc590GuSCIQ8R4w,1415
1cFr3iqWc590GuSCIQ8R4w,1516
1cGyzWtfOoDiE8V0OR85yA,0809
1cGyzWtfOoDiE8V0OR85yA,0910
1cGyzWtfOoDiE8V0OR85yA,1011
1cGyzWtfOoDiE8V0OR85yA,1112
1cGyzWtfOoDiE8V0OR85yA,1213
1cGyzWtfOoDiE8V0OR85yA,1314
1cGyzWtfOoDiE8V0OR85yA,1415
1cGyzWtfOoDiE8V0OR85yA,1516
1cGyzWtfOoDiE8V0OR85yA,1617
1d-gQ3bl4jy6CH6tpIM6ZQ,1415
1d-gQ3bl4jy6CH6tpIM6ZQ,1516
1dhPgc7E7IzzpxjHM2LphQ,0506
1dhPgc7E7IzzpxjHM2LphQ,0607
1dhPgc7E7IzzpxjHM2LphQ,0708
1dhPgc7E7IzzpxjHM2LphQ,0809
1dhPgc7E7IzzpxjHM2LphQ,0910
1dhPgc7E7IzzpxjHM2LphQ,1011
1dhPgc7E7IzzpxjHM2LphQ,1112
1dhPgc7E7IzzpxjHM2LphQ,1213
1dhPgc7E7IzzpxjHM2LphQ,1314
1dhPgc7E7IzzpxjHM2LphQ,1415
1dhPgc7E7IzzpxjHM2LphQ,1516
1dhPgc7E7IzzpxjHM2LphQ,1617
1Dp_iS3rC98kcIYxO6je1g,1112
1Dp_iS3rC98kcIYxO6je1g,1213
1Dp_iS3rC98kcIYxO6je1g,1314
1Dp_iS3rC98kcIYxO6je1g,1415
1DSEqxx6wxF2zwpPDBwtOg,1112
1DSEqxx6wxF2zwpPDBwtOg,1213
1dYpffQi3qdh-dkXF4LZBw,1415
1dYpffQi3qdh-dkXF4LZBw,1516
1dYpffQi3qdh-dkXF4LZBw,1617
1E_usKkNL1N_--frAnkdBA,1011
1E_usKkNL1N_--frAnkdBA,1112
1E_usKkNL1N_--frAnkdBA,1213
1E_usKkNL1N_--frAnkdBA,1314
1E_usKkNL1N_--frAnkdBA,1415
1E_usKkNL1N_--frAnkdBA,1516
1E15s6oNsS2AJTBW_Nfo9Q,1617
1egMnOvIiw7k59YTUJenIw,1415
1egMnOvIiw7k59YTUJenIw,1516
1eJ7yIzSAjwC145fnHD5Xw,1112
1eJ7yIzSAjwC145fnHD5Xw,1213
1eJ7yIzSAjwC145fnHD5Xw,1314
1eJ7yIzSAjwC145fnHD5Xw,1415
1eJ7yIzSAjwC145fnHD5Xw,1516
1EqSm7nOAS0s7gYnRaOQYQ,1415
1EqSm7nOAS0s7gYnRaOQYQ,1516
1f6wWD3iud8auBlYkQ9STg,1314
1f6wWD3iud8auBlYkQ9STg,1415
1fbOsfcPpdHIkWa3egdIZg,1011
1fbOsfcPpdHIkWa3egdIZg,1112
1fbOsfcPpdHIkWa3egdIZg,1213
1fbOsfcPpdHIkWa3egdIZg,1314
1fbOsfcPpdHIkWa3egdIZg,1415
1fbOsfcPpdHIkWa3egdIZg,1516
1fbOsfcPpdHIkWa3egdIZg,1617
1FDhJNAuPXRGbMi9x0muGA,0910
1FDhJNAuPXRGbMi9x0muGA,1011
1FDhJNAuPXRGbMi9x0muGA,1112
1FDhJNAuPXRGbMi9x0muGA,1213
1FDhJNAuPXRGbMi9x0muGA,1314
1FDhJNAuPXRGbMi9x0muGA,1415
1FDhJNAuPXRGbMi9x0muGA,1516
1FDhJNAuPXRGbMi9x0muGA,1617
1fMXFNFwZEtTy9p8sEmiNw,1112
1fMXFNFwZEtTy9p8sEmiNw,1617
1FodVSAxoKqEKYQc3QHgvg,1213
1FodVSAxoKqEKYQc3QHgvg,1314
1FodVSAxoKqEKYQc3QHgvg,1415
1FodVSAxoKqEKYQc3QHgvg,1516
1FogeQpamkvbyv63AegWMA,1516
1FqQ0L--8sviAKNR97K5UA,1415
1FqQ0L--8sviAKNR97K5UA,1516
1GaooxqCWHzulI2Ub3CXEw,0708
1GaooxqCWHzulI2Ub3CXEw,0809
1GaooxqCWHzulI2Ub3CXEw,0910
1GaooxqCWHzulI2Ub3CXEw,1011
1GaooxqCWHzulI2Ub3CXEw,1112
1GaooxqCWHzulI2Ub3CXEw,1213
1GaooxqCWHzulI2Ub3CXEw,1314
1GaooxqCWHzulI2Ub3CXEw,1415
1GaooxqCWHzulI2Ub3CXEw,1516
1GaooxqCWHzulI2Ub3CXEw,1617
1GaP0tW-3gA3DM2WDoD7aw,1112
1GaP0tW-3gA3DM2WDoD7aw,1213
1GaP0tW-3gA3DM2WDoD7aw,1314
1GaP0tW-3gA3DM2WDoD7aw,1415
1GaP0tW-3gA3DM2WDoD7aw,1516
1gb-Lgt4qH5P_WaV0mtdag,1314
1h1EGiDCoKQnL-VmRHIagw,1112
1hCKJqPC9uLIXavNKVudAg,1314
1hCKJqPC9uLIXavNKVudAg,1415
1hCKJqPC9uLIXavNKVudAg,1516
1hDSdypYCwmZbmKY6MECxA,0809
1HfkEkNhI6XJXkgrCTBKpw,1314
1HfkEkNhI6XJXkgrCTBKpw,1415
1HfkEkNhI6XJXkgrCTBKpw,1516
1HfkEkNhI6XJXkgrCTBKpw,1617
1hqOjPxgH8IXE4bNq6DFiw,0708
1hqOjPxgH8IXE4bNq6DFiw,1011
1hqOjPxgH8IXE4bNq6DFiw,1112
1hqOjPxgH8IXE4bNq6DFiw,1213
1hqOjPxgH8IXE4bNq6DFiw,1314
1hqOjPxgH8IXE4bNq6DFiw,1415
1hqOjPxgH8IXE4bNq6DFiw,1516
1HtxtLaFgTeerAuF9Q5jRQ,0910
1HtxtLaFgTeerAuF9Q5jRQ,1011
1HtxtLaFgTeerAuF9Q5jRQ,1112
1HtxtLaFgTeerAuF9Q5jRQ,1213
1HtxtLaFgTeerAuF9Q5jRQ,1314
1HtxtLaFgTeerAuF9Q5jRQ,1415
1HtxtLaFgTeerAuF9Q5jRQ,1516
1J_X-UqQgDj-mtogVbF11Q,0809
1J_X-UqQgDj-mtogVbF11Q,0910
1J_X-UqQgDj-mtogVbF11Q,1011
1J_X-UqQgDj-mtogVbF11Q,1112
1J_X-UqQgDj-mtogVbF11Q,1213
1J_X-UqQgDj-mtogVbF11Q,1314
1J_X-UqQgDj-mtogVbF11Q,1415
1J_X-UqQgDj-mtogVbF11Q,1516
1JbrO_ZoY6a8R3llJHVzUQ,1213
1JbrO_ZoY6a8R3llJHVzUQ,1314
1JbrO_ZoY6a8R3llJHVzUQ,1415
1JbrO_ZoY6a8R3llJHVzUQ,1516
1jKF78-6D8tpyimNTrMDVw,1213
1jMtot685bxNT7oeSTNCaA,1112
1jMtot685bxNT7oeSTNCaA,1213
1jMtot685bxNT7oeSTNCaA,1314
1jMtot685bxNT7oeSTNCaA,1415
1jMtot685bxNT7oeSTNCaA,1516
1jMtot685bxNT7oeSTNCaA,1617
1jPLv-vyjPSvtl2ntSfdgA,1314
1jPLv-vyjPSvtl2ntSfdgA,1415
1jPLv-vyjPSvtl2ntSfdgA,1516
1jymoHpH5rlo76tzPPO3QQ,1617
1Kg2YIYlNjzYb8EEgvYUtA,1011
1Kg2YIYlNjzYb8EEgvYUtA,1112
1kg5kEf5ONFcBJj8ixgHjA,1516
1kHRZGYwMSLTxqN4DKcQyQ,1213
1kHRZGYwMSLTxqN4DKcQyQ,1314
1kHRZGYwMSLTxqN4DKcQyQ,1415
1KJCoOt2bc0799wmUsgLcw,1213
1l-7nZDdSnSU-CLHDEkSVg,1112
1l-7nZDdSnSU-CLHDEkSVg,1213
1l-7nZDdSnSU-CLHDEkSVg,1314
1l-7nZDdSnSU-CLHDEkSVg,1617
